route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,ct_cardinal_direction
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254208__MCOB-DO:121:0:Weekday:4:25SEP:67038:12345,"Everett Station",1,MCOB-DO:121:0:Weekday:4:25SEP:67038:12345,701:119,1,1,N
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254209__MCOB-DO:121:0:Weekday:4:25SEP:67045:12345,"Everett Station",1,MCOB-DO:121:0:Weekday:4:25SEP:67045:12345,701:119,1,1,N
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254210__MCOB-DO:121:0:Weekday:4:25SEP:67043:12345,"Everett Station",1,MCOB-DO:121:0:Weekday:4:25SEP:67043:12345,701:119,1,1,N
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254211__MCOB-DO:121:0:Weekday:4:25SEP:67038:12345,"Everett Station",1,MCOB-DO:121:0:Weekday:4:25SEP:67038:12345,701:119,1,1,N
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254212__MCOB-DO:121:0:Weekday:4:25SEP:67042:12345,"Everett Station",1,MCOB-DO:121:0:Weekday:4:25SEP:67042:12345,701:119,1,1,N
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254213__MCOB-DO:121:0:Weekday:4:25SEP:67015:12345,"Everett Station",1,MCOB-DO:121:0:Weekday:4:25SEP:67015:12345,701:119,1,1,N
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254214__MCOB-DO:121:0:Weekday:4:25SEP:67025:12345,"Everett Station",1,MCOB-DO:121:0:Weekday:4:25SEP:67025:12345,701:119,1,1,N
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254215__MCOB-DO:121:0:Weekday:4:25SEP:67038:12345,"Everett Station",1,MCOB-DO:121:0:Weekday:4:25SEP:67038:12345,701:119,1,1,N
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254216__MCOB-DO:121:0:Weekday:4:25SEP:67018:12345,"Everett Station",1,MCOB-DO:121:0:Weekday:4:25SEP:67018:12345,701:119,1,1,N
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254217__MCOB-DO:121:0:Weekday:4:25SEP:67035:12345,"Everett Station",1,MCOB-DO:121:0:Weekday:4:25SEP:67035:12345,701:119,1,1,N
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254218__MCOB-DO:121:0:Weekday:4:25SEP:67050:12345,"Everett Station",1,MCOB-DO:121:0:Weekday:4:25SEP:67050:12345,701:119,1,1,N
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254219__MCOB-DO:121:0:Weekday:4:25SEP:67028:12345,"Everett Station",1,MCOB-DO:121:0:Weekday:4:25SEP:67028:12345,701:119,1,1,N
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254220__MCOB-DO:121:0:Weekday:4:25SEP:67001:12345,"Everett Station",1,MCOB-DO:121:0:Weekday:4:25SEP:67001:12345,701:119,1,1,N
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254221__MCOB-DO:121:0:Weekday:4:25SEP:67050:12345,"Everett Station",1,MCOB-DO:121:0:Weekday:4:25SEP:67050:12345,701:116,1,1,N
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254222__MCOB-DO:121:0:Weekday:4:25SEP:67043:12345,"Shoreline North/185th Station",0,MCOB-DO:121:0:Weekday:4:25SEP:67043:12345,701:117,1,1,S
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254223__MCOB-DO:121:0:Weekday:4:25SEP:67018:12345,"Shoreline North/185th Station",0,MCOB-DO:121:0:Weekday:4:25SEP:67018:12345,701:117,1,1,S
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254224__MCOB-DO:121:0:Weekday:4:25SEP:67031:12345,"Everett Station",1,MCOB-DO:121:0:Weekday:4:25SEP:67031:12345,701:116,1,1,N
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254225__MCOB-DO:121:0:Weekday:4:25SEP:67009:12345,"Shoreline North/185th Station",0,MCOB-DO:121:0:Weekday:4:25SEP:67009:12345,701:117,1,1,S
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254226__MCOB-DO:121:0:Weekday:4:25SEP:67043:12345,"Shoreline North/185th Station",0,MCOB-DO:121:0:Weekday:4:25SEP:67043:12345,701:117,1,1,S
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254227__MCOB-DO:121:0:Weekday:4:25SEP:67018:12345,"Everett Station",1,MCOB-DO:121:0:Weekday:4:25SEP:67018:12345,701:116,1,1,N
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254228__MCOB-DO:121:0:Weekday:4:25SEP:67038:12345,"Shoreline North/185th Station",0,MCOB-DO:121:0:Weekday:4:25SEP:67038:12345,701:117,1,1,S
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254229__MCOB-DO:121:0:Weekday:4:25SEP:67038:12345,"Everett Station",1,MCOB-DO:121:0:Weekday:4:25SEP:67038:12345,701:116,1,1,N
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254230__MCOB-DO:121:0:Weekday:4:25SEP:67009:12345,"Everett Station",1,MCOB-DO:121:0:Weekday:4:25SEP:67009:12345,701:116,1,1,N
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254231__MCOB-DO:121:0:Weekday:4:25SEP:67042:12345,"Everett Station",1,MCOB-DO:121:0:Weekday:4:25SEP:67042:12345,701:116,1,1,N
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254232__MCOB-DO:121:0:Weekday:4:25SEP:67045:12345,"Shoreline North/185th Station",0,MCOB-DO:121:0:Weekday:4:25SEP:67045:12345,701:117,1,1,S
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254233__MCOB-DO:121:0:Weekday:4:25SEP:67001:12345,"Everett Station",1,MCOB-DO:121:0:Weekday:4:25SEP:67001:12345,701:116,1,1,N
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254234__MCOB-DO:121:0:Weekday:4:25SEP:67038:12345,"Shoreline North/185th Station",0,MCOB-DO:121:0:Weekday:4:25SEP:67038:12345,701:117,1,1,S
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254235__MCOB-DO:121:0:Weekday:4:25SEP:67050:12345,"Shoreline North/185th Station",0,MCOB-DO:121:0:Weekday:4:25SEP:67050:12345,701:117,1,1,S
701,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254236__MCOB-DO:121:0:Weekday:4:25SEP:67045:12345,"Everett Station",1,MCOB-DO:121:0:Weekday:4:25SEP:67045:12345,701:116,1,1,N
166,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254237__MCOB-DO:121:0:Weekday:4:25SEP:41027:12345,"Edmonds Station",0,MCOB-DO:121:0:Weekday:4:25SEP:41027:12345,166:65,1,1,W
120,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254238__MCOB-DO:121:0:Weekday:4:25SEP:31001:12345,"UW Bothell/Cascadia College",1,MCOB-DO:121:0:Weekday:4:25SEP:31001:12345,120:132,1,1,E
130,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254239__MCOB-DO:121:0:Weekday:4:25SEP:41002:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:4:25SEP:41002:12345,130:151,1,1,E
114,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254240__MCOB-DO:121:0:Weekday:4:25SEP:41003:12345,"Aurora Village",0,MCOB-DO:121:0:Weekday:4:25SEP:41003:12345,114:66,1,1,S
112,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254241__MCOB-DO:121:0:Weekday:4:25SEP:41047:12345,"Mountlake Terrace Station",0,MCOB-DO:121:0:Weekday:4:25SEP:41047:12345,112:159,1,1,S
114,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254242__MCOB-DO:121:0:Weekday:4:25SEP:41003:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:4:25SEP:41003:12345,114:67,1,1,N
114,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254243__MCOB-DO:121:0:Weekday:4:25SEP:41017:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:4:25SEP:41017:12345,114:67,1,1,N
130,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254244__MCOB-DO:121:0:Weekday:4:25SEP:41019:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:4:25SEP:41019:12345,130:151,1,1,E
130,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254245__MCOB-DO:121:0:Weekday:4:25SEP:41019:12345,"Edmonds",0,MCOB-DO:121:0:Weekday:4:25SEP:41019:12345,130:150,1,1,W
120,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254246__MCOB-DO:121:0:Weekday:4:25SEP:31001:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:31001:12345,120:131,1,1,W
112,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254247__MCOB-DO:121:0:Weekday:4:25SEP:41012:12345,"Mountlake Terrace Station",0,MCOB-DO:121:0:Weekday:4:25SEP:41012:12345,112:159,1,1,S
112,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254248__MCOB-DO:121:0:Weekday:4:25SEP:41011:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:4:25SEP:41011:12345,112:160,1,1,N
166,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254249__MCOB-DO:121:0:Weekday:4:25SEP:61007:12345,"Edmonds Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61007:12345,166:65,1,1,W
102,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254250__MCOB-DO:121:0:Weekday:4:25SEP:61006:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:4:25SEP:61006:12345,102:71,1,1,E
209,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254251__MCOB-DO:121:0:Weekday:4:25SEP:41055:12345,"Lake Stevens",0,MCOB-DO:121:0:Weekday:4:25SEP:41055:12345,209:112,1,1,S
220,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254252__MCOB-DO:121:0:Weekday:4:25SEP:31011:12345,"Arlington",1,MCOB-DO:121:0:Weekday:4:25SEP:31011:12345,220:50,1,1,E
220,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254253__MCOB-DO:121:0:Weekday:4:25SEP:31011:12345,"Smokey Point",0,MCOB-DO:121:0:Weekday:4:25SEP:31011:12345,220:49,1,1,W
209,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254254__MCOB-DO:121:0:Weekday:4:25SEP:41006:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:4:25SEP:41006:12345,209:111,1,1,N
222,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254255__MCOB-DO:121:0:Weekday:4:25SEP:41025:12345,"Marysville",1,MCOB-DO:121:0:Weekday:4:25SEP:41025:12345,222:73,1,1,E
119,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254256__MCOB-DO:121:0:Weekday:4:25SEP:41012:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:4:25SEP:41012:12345,119:136,1,1,N
166,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254257__MCOB-DO:121:0:Weekday:4:25SEP:61048:12345,"Silver Firs",1,MCOB-DO:121:0:Weekday:4:25SEP:61048:12345,166:66,1,1,E
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254258__MCOB-DO:121:0:Weekday:4:25SEP:61023:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61023:12345,201:161,1,1,S
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254259__MCOB-DO:121:0:Weekday:4:25SEP:61030:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61030:12345,201:161,1,1,S
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254260__MCOB-DO:121:0:Weekday:4:25SEP:61021:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61021:12345,201:161,1,1,S
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254261__MCOB-DO:121:0:Weekday:4:25SEP:61028:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61028:12345,201:161,1,1,S
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254262__MCOB-DO:121:0:Weekday:4:25SEP:61003:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61003:12345,201:161,1,1,S
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254263__MCOB-DO:121:0:Weekday:4:25SEP:61012:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61012:12345,201:161,1,1,S
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254264__MCOB-DO:121:0:Weekday:4:25SEP:61004:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61004:12345,201:161,1,1,S
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254265__MCOB-DO:121:0:Weekday:4:25SEP:61030:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61030:12345,201:161,1,1,S
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254266__MCOB-DO:121:0:Weekday:4:25SEP:61021:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61021:12345,201:161,1,1,S
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254267__MCOB-DO:121:0:Weekday:4:25SEP:61028:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61028:12345,201:161,1,1,S
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254268__MCOB-DO:121:0:Weekday:4:25SEP:61003:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61003:12345,201:161,1,1,S
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254269__MCOB-DO:121:0:Weekday:4:25SEP:61012:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61012:12345,201:161,1,1,S
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254270__MCOB-DO:121:0:Weekday:4:25SEP:61002:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61002:12345,201:161,1,1,S
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254271__MCOB-DO:121:0:Weekday:4:25SEP:61023:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61023:12345,201:161,1,1,S
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254272__MCOB-DO:121:0:Weekday:4:25SEP:61024:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61024:12345,201:161,1,1,S
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254273__MCOB-DO:121:0:Weekday:4:25SEP:61009:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61009:12345,201:161,1,1,S
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254274__MCOB-DO:121:0:Weekday:4:25SEP:61011:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61011:12345,201:161,1,1,S
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254275__MCOB-DO:121:0:Weekday:4:25SEP:61035:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61035:12345,201:161,1,1,S
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254276__MCOB-DO:121:0:Weekday:4:25SEP:61010:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61010:12345,201:161,1,1,S
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254277__MCOB-DO:121:0:Weekday:4:25SEP:61037:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61037:12345,201:161,1,1,S
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254278__MCOB-DO:121:0:Weekday:4:25SEP:61023:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61023:12345,201:161,1,1,S
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254279__MCOB-DO:121:0:Weekday:4:25SEP:61024:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61024:12345,201:161,1,1,S
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254280__MCOB-DO:121:0:Weekday:4:25SEP:61028:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61028:12345,201:161,1,1,S
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254281__MCOB-DO:121:0:Weekday:4:25SEP:61003:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61003:12345,201:161,1,1,S
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254282__MCOB-DO:121:0:Weekday:4:25SEP:61034:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61034:12345,201:161,1,1,S
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254283__MCOB-DO:121:0:Weekday:4:25SEP:61037:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61037:12345,201:161,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254284__MCOB-DO:121:0:Weekday:4:25SEP:61035:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61035:12345,202:111,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254285__MCOB-DO:121:0:Weekday:4:25SEP:61010:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61010:12345,202:111,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254286__MCOB-DO:121:0:Weekday:4:25SEP:61004:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61004:12345,202:111,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254287__MCOB-DO:121:0:Weekday:4:25SEP:61009:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61009:12345,202:111,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254288__MCOB-DO:121:0:Weekday:4:25SEP:61011:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61011:12345,202:111,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254289__MCOB-DO:121:0:Weekday:4:25SEP:61035:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61035:12345,202:111,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254290__MCOB-DO:121:0:Weekday:4:25SEP:61010:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61010:12345,202:111,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254291__MCOB-DO:121:0:Weekday:4:25SEP:61002:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61002:12345,202:111,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254292__MCOB-DO:121:0:Weekday:4:25SEP:61023:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61023:12345,202:111,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254293__MCOB-DO:121:0:Weekday:4:25SEP:61024:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61024:12345,202:111,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254294__MCOB-DO:121:0:Weekday:4:25SEP:61009:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61009:12345,202:111,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254295__MCOB-DO:121:0:Weekday:4:25SEP:61037:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61037:12345,202:111,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254296__MCOB-DO:121:0:Weekday:4:25SEP:61011:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61011:12345,202:111,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254297__MCOB-DO:121:0:Weekday:4:25SEP:61035:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61035:12345,202:111,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254298__MCOB-DO:121:0:Weekday:4:25SEP:61010:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61010:12345,202:111,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254299__MCOB-DO:121:0:Weekday:4:25SEP:61003:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61003:12345,202:111,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254300__MCOB-DO:121:0:Weekday:4:25SEP:61030:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61030:12345,202:111,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254301__MCOB-DO:121:0:Weekday:4:25SEP:61021:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61021:12345,202:111,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254302__MCOB-DO:121:0:Weekday:4:25SEP:61028:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61028:12345,202:111,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254303__MCOB-DO:121:0:Weekday:4:25SEP:61012:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61012:12345,202:111,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254304__MCOB-DO:121:0:Weekday:4:25SEP:61002:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61002:12345,202:111,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254305__MCOB-DO:121:0:Weekday:4:25SEP:61044:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61044:12345,202:111,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254306__MCOB-DO:121:0:Weekday:4:25SEP:61030:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61030:12345,202:111,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254307__MCOB-DO:121:0:Weekday:4:25SEP:61021:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61021:12345,202:111,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254308__MCOB-DO:121:0:Weekday:4:25SEP:61011:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:4:25SEP:61011:12345,202:111,1,1,S
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254309__MCOB-DO:121:0:Weekday:4:25SEP:61035:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:4:25SEP:61035:12345,202:112,1,1,N
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254310__MCOB-DO:121:0:Weekday:4:25SEP:61010:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:4:25SEP:61010:12345,202:112,1,1,N
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254311__MCOB-DO:121:0:Weekday:4:25SEP:61002:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:4:25SEP:61002:12345,202:112,1,1,N
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254312__MCOB-DO:121:0:Weekday:4:25SEP:61035:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:4:25SEP:61035:12345,202:112,1,1,N
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254313__MCOB-DO:121:0:Weekday:4:25SEP:61023:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:4:25SEP:61023:12345,202:112,1,1,N
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254314__MCOB-DO:121:0:Weekday:4:25SEP:61009:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:4:25SEP:61009:12345,202:112,1,1,N
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254315__MCOB-DO:121:0:Weekday:4:25SEP:61011:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:4:25SEP:61011:12345,202:112,1,1,N
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254316__MCOB-DO:121:0:Weekday:4:25SEP:61010:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:4:25SEP:61010:12345,202:112,1,1,N
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254317__MCOB-DO:121:0:Weekday:4:25SEP:61037:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:4:25SEP:61037:12345,202:112,1,1,N
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254318__MCOB-DO:121:0:Weekday:4:25SEP:61034:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:4:25SEP:61034:12345,202:112,1,1,N
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254319__MCOB-DO:121:0:Weekday:4:25SEP:61021:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:4:25SEP:61021:12345,202:112,1,1,N
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254320__MCOB-DO:121:0:Weekday:4:25SEP:61028:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:4:25SEP:61028:12345,202:112,1,1,N
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254321__MCOB-DO:121:0:Weekday:4:25SEP:61003:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:4:25SEP:61003:12345,202:112,1,1,N
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254322__MCOB-DO:121:0:Weekday:4:25SEP:61002:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:4:25SEP:61002:12345,202:112,1,1,N
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254323__MCOB-DO:121:0:Weekday:4:25SEP:61044:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:4:25SEP:61044:12345,202:112,1,1,N
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254324__MCOB-DO:121:0:Weekday:4:25SEP:61030:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:4:25SEP:61030:12345,202:112,1,1,N
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254325__MCOB-DO:121:0:Weekday:4:25SEP:61021:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:4:25SEP:61021:12345,202:112,1,1,N
202,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254326__MCOB-DO:121:0:Weekday:4:25SEP:61011:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:4:25SEP:61011:12345,202:112,1,1,N
201,MCOB-DO:121:0:Weekday:4:25SEP:12345,14254327__MCOB-DO:121:0:Weekday:4:25SEP:61024:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:4:25SEP:61024:12345,201:163,1,1,N
